NMID,tEND,tConditi,Country,Gender,RegionGermany,PunchRegionGermany,RegionHungary,PunchRegionHungary,RegionNorway,PunchRegionNorway,RegionDenmark,EducationGermany,EducationHungary,EducationNorway,EducationDenmark,Edu,PoliticsGermany,PoliticsGermanyt,PoliticsHungary,PoliticsHungaryt,PoliticsNorway,PoliticsDenmark,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_99999997,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_99999997,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_99999997,Q14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q19,Q20,Q21,Q16a,Q16b,Q16bt,Price,Q22,Q23,Q24,lft,Lftcat,wgrim
299979185,5/6/2020,1,31,2, , ,9,3, , , , ,4, , ,2, , ,10,Magyar kétfarkú, , ,1,4,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,99999997,5,99999997,99999997,5,99999997,99999997,4,5,5,5,2,2,4,5,99999997,2,99999997,4,4,1,99999997,99999997,99999997,8,2,2, , , , ,3,1,3,31,2,1.01573092615702
299979189,5/6/2020,1,31,1, , ,6,2, , , , ,6, , ,3, , ,1,0, , ,2,2,2,2,3,8,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3, , , , ,1,2,5,42,3,.70538473432155
299979209,5/6/2020,1,31,2, , ,14,5, , , , ,4, , ,2, , ,5,0, , ,3,2,4,2,3,3,3,5,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,2,2,5,5,4,2,2,3,2,1,2,3,2,3,2,3,2,2,2,1,2,1,4,4,3,3,3,3, , , , ,2,1,1,55,5,.967879458312923
299979211,5/6/2020,1,31,1, , ,19,7, , , , ,3, , ,1, , ,1,0, , ,1,1,4,1,1,4,2,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,5,4,5,2,2,3,2,5,4,5,2,2,4,4,3,3,99999997,2,99999997,2,2,99999997,4,8,3,2, , , , ,1,1,1,26,2,.85427985065484
299979214,5/6/2020,1,31,2, , ,11,4, , , , ,8, , ,3, , ,3,0, , ,5,3,4,1,2,1,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,5,99999997,2,2,1,1,99999997,99999997,4,99999997,4,2,5,99999997,4,99999997,2,99999997,99999997,99999997,2,99999997,6,2,1, , , , ,3,1,3,32,2,.702017580665673
299979218,5/6/2020,1,31,2, , ,6,2, , , , ,4, , ,2, , ,1,0, , ,1,3,4,99999997,3,2,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,4,4,4,4,3,3,2,4,3,4,2,4,1,3,2,2,3,2,3,2,3,99999997,3,1,3,2, , , , ,3,1,99999997,30,2,.677380848456094
299979231,5/6/2020,1,31,2, , ,17,6, , , , ,3, , ,1, , ,13,0, , ,1,1,4,1,2,1,1,8,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,5,5,5,3,5,4,3,5,5,4,4,5,99999997,4,99999997,4,5,4,99999997,2,99999997,99999997,99999997,1,3,1, , , , ,3,2,6,42,3,1.87233855316052
299979244,5/6/2020,1,31,1, , ,10,4, , , , ,5, , ,2, , ,1,0, , ,4,3,4,1,1,4,1,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,2,2,1,1,5,4,4,2,3,4,4,5,4,4,3,3,4,4,3,2,2,2,1,1,4,4,3,1,4,2, , , , ,2,1,1,40,3,.735757998872594
299979258,5/6/2020,1,36,1, , , , ,9,5, , , ,2, ,1, , , , ,10, ,99999997,3,4,5,1,4,2,5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99999997,2,2,3,4,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1, , , , ,2,1,99999997,29,2,.324536826239609
299979282,5/6/2020,1,31,1, , ,4,2, , , , ,4, , ,2, , ,13,0, , ,1,4,4,5,3,8,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,5,5,5,3,3,3,3,5,5,5,4,3,4,5,4,4,5,3,5,1,3,3,99999997,1,4,1, , , , ,2,2,8,41,3,1.99877913503772
299979287,5/6/2020,1,31,1, , ,10,4, , , , ,4, , ,2, , ,1,0, , ,3,2,4,99999997,2,4,5,8,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3, , , , ,2,1,2,37,3,.735757998872594
299979298,5/6/2020,1,31,2, , ,6,2, , , , ,2, , ,1, , ,9,0, , ,2,1,2,3,3,99999997,99999997,99999997,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,99999997,1,99999997,4,4,99999997,2,99999997,99999997,3,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,4,3,3, , , , ,2,4,1,32,2,.663415293653981
299979305,5/6/2020,1,31,2, , ,11,4, , , , ,5, , ,2, , ,1,0, , ,4,2,1,4,3,3,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,2,3,3,4,2,1,1,2,2,1,2,3,1,1,2,1,2,3,1,1,6,2,3, , , , ,2,2,5,31,2,.662622092286903
299979306,5/6/2020,1,36,2, , , , ,9,5, , , ,6, ,3, , , , ,3, ,1,3,4,1,3,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,5,4,4,99999997,99999997,1,99999997,99999997,1,4,1,99999997,99999997,1,1,1,1,1,99999997,99999997,99999997,99999997,99999997,99999997,4,3,2, , , , ,2,1,99999997,47,4,1.47164004955659
299979315,5/6/2020,1,31,2, , ,12,5, , , , ,5, , ,2, , ,8,0, , ,2,4,3,2,1,6,7,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,2,5,5,5,4,4,4,3,4,5,4,4,4,3,3,3,4,3,2,3,3,2,2,3,5,2,2, , , , ,3,3,4,29,2,.396004361038462
299979322,5/6/2020,1,31,1, , ,6,2, , , , ,6, , ,3, , ,3,0, , ,1,2,4,99999997,1,4,2,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,5,5,99999997,5,5,3,4,4,3,3,2,3,3,2,2,1,2,2,2,1,2,2,3,4,3,3, , , , ,1,2,5,40,3,.796863750936236
299979331,5/6/2020,1,31,2, , ,11,4, , , , ,9, , ,3, , ,99999997,0, , ,2,1,4,1,1,1,1,8,99999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,99999997,3,3,3,99999997,99999997,2,2,99999997,99999997,99999997,99999997,99999997,2,99999997,99999997,2,99999997,99999997,99999997,2,99999997,2,1,8,3,4, , , , ,2,1,6,36,3,.851408633644002
299979337,5/6/2020,1,36,1, , , , ,13,4, , , ,2, ,1, , , , ,9, ,2,2,4,99999997,1,4,3,99999997,2,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,5,1,3,3,3,3,1,3,1,3,99999997,1,1,2,3,1,2,2,1,3,3,1,1,1,7,3,3, , , , ,1,1,99999997,65,5,.886139746931238
299979339,5/6/2020,1,31,2, , ,17,6, , , , ,4, , ,2, , ,13,0, , ,1,1,4,1,1,99999997,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,1,1,3,3,3,3,3,3,3,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,5,5,5,5,5,5,5,6,3,3, , , , ,3,3,99999997,27,2,1.73387724456648
299979348,5/6/2020,1,36,1, , , , ,1,2, , , ,4, ,2, , , , ,3, ,2,1,2,5,1,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,5,4,4,5,5,4,3,4,4,5,4,4,4,1,4,4,5,2,4,3,3,4,5,6,2,2, , , , ,1,1,2,47,4,1.08112230760859
299979374,5/6/2020,1,36,2, , , , ,17,6, , , ,2, ,1, , , , ,9, ,1,3,4,3,3,4,2,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,5,2,2,2,2,99999997,2,99999997,1,99999997,1,3,2,1,3,1,1,1,1,2,99999997,2,1,1,8,3,4, , , , ,2,1,4,63,5,1.78608408692717
299979415,5/6/2020,1,31,2, , ,16,6, , , , ,5, , ,2, , ,11,0, , ,1,3,4,3,3,3,3,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,4,99999997,2,99999997,99999997,2,4,4,99999997,4,99999997,2,2,99999997,2,2,2,99999997,1,3,99999997,2,1,3,3, , , , ,2,3,99999997,41,3,.893930202000276
299979429,5/6/2020,1,31,2, , ,13,5, , , , ,4, , ,2, , ,11,0, , ,99999997,2,99999997,99999997,3,5,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999997,2,99999997,99999997,4,99999997,1,5,99999997,2,99999997,99999997,2,99999997,1,1,1,2,2,2,99999997,1,99999997,99999997,99999997,99999997,2,4,3,3, , , , ,2,1,99999997,68,5,1.12622272095082
299979431,5/6/2020,1,31,1, , ,12,5, , , , ,5, , ,2, , ,6,0, , ,2,2,4,1,1,99999997,4,8,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3,2,1,2,5,3,99999997,5,5,4,5,5,4,5,4,2,4,3,4,4,5,3,3,4,5,3,3,2,4,2, , , , ,2,1,1,27,2,.989002318963547
299979456,5/6/2020,1,36,2, , , , ,13,4, , , ,3, ,2, , , , ,7, ,5,1,3,5,1,99999997,99999997,8,4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,99999997,5,5,5,5,5,3,3,5,5,5,3,3,4,5,5,5,5,1,3,3,3,3,1,3,3,3, , , , ,1,1,2,58,5,.982043582030452
299979463,5/6/2020,1,31,1, , ,11,4, , , , ,7, , ,3, , ,1,0, , ,1,3,3,4,1,6,7,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,2,1,1,2,2,3,2,4,3,4,3,4,3,2,3,4,4,3,3,2,3,4,3,3,2,4,1,4,2,1, , , , ,1,1,1,24,1,.732121047613453
299979468,5/6/2020,1,36,2, , , , ,12,2, , , ,3, ,2, , , , ,99999997, ,2,2,2,2,3,99999997,99999997,99999997,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,99999997,2,4,99999997,99999997,5,5,3,99999997,4,4,1,2,3,2,3,2,3,4,4,99999997,99999997,99999997,99999997,3,2,3,2, , , , ,2,3,4,35,3,.288322558313637
299979471,5/6/2020,1,36,2, , , , ,12,2, , , ,6, ,3, , , , ,6, ,1,3,2,5,3,3,4,8,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,4,4,3,3,5,5,5,5,5,5,5,3,3,4,2,5,4,4,4,4,3,4,2, , , , ,2,1,6,46,4,.370401887181608
299979473,5/6/2020,1,36,1, , , , ,7,5, , , ,2, ,1, , , , ,7, ,1,3,4,1,1,3,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,3,3,99999997,99999997,3,3,4,4,3,3,4,3,3,2,99999997,99999997,99999997,99999997,4,99999997,99999997,99999997,3,3,2, , , , ,1,1,5,65,5,.759154157456933
299979476,5/6/2020,1,31,2, , ,15,6, , , , ,4, , ,2, , ,1,0, , ,2,2,1,99999997,2,1,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,3,4,4,4,4,4,4,4,2,99999997,99999997,99999997,99999997,99999997,4,4,4,4,4,4,4,7,2,2, , , , ,3,3,1,49,4,.75103677369933
299979494,5/6/2020,1,36,2, , , , ,11,1, , , ,6, ,3, , , , ,8, ,3,1,4,5,1,3,2,8,4,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,3,1,1,1,3,4,4,5,3,2,4,4,4,3,4,4,2,3,3,2,4,2,3,3,4,3,99999997,3,3,2, , , , ,1,1,3,37,3,1.30827510738519
299979497,5/6/2020,1,36,2, , , , ,6,4, , , ,2, ,1, , , , ,9, ,1,2,4,5,1,3,1,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,2,3,4,99999997,4,99999997,99999997,99999997,4,3,99999997,99999997,2,1,3,99999997,2,99999997,2,5,99999997,1,1,1,7,3,3, , , , ,1,1,2,59,5,1.02607329615329
299979501,5/6/2020,1,36,2, , , , ,15,5, , , ,2, ,1, , , , ,10, ,5,1,4,1,1,99999997,99999997,99999997,99999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999997,2,99999997,99999997,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3, , , , ,1,1,1,50,4,.275431743691907
299979514,5/6/2020,1,37,1, , , , , , ,4, , , ,2,2, , , , , ,99999997,5,1,4,1,99999997,99999997,99999997,99999997,99999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,8,3,1, , , , ,1,3,6,19,1,.390806547440607
299979525,5/6/2020,1,31,2, , ,14,5, , , , ,3, , ,1, , ,1,0, , ,99999997,2,99999997,99999997,1,2,99999997,7,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3, , , , ,1,2,1,52,4,.819863384284315
299979530,5/6/2020,1,31,2, , ,4,2, , , , ,7, , ,3, , ,13,0, , ,1,4,3,5,1,6,3,2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,5,5,5,2,4,4,2,4,4,4,4,2,4,4,4,4,4,2,2,2,4,2,3,6,4,1, , , , ,2,1,1,31,2,1.68818403369306
299979546,5/6/2020,1,31,2, , ,4,2, , , , ,4, , ,2, , ,1,0, , ,4,2,4,1,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,3,99999997,2,2,2,2,99999997,99999997,3,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,1,2,2, , , , ,2,3,1,36,3,.706024810912456
299979558,5/6/2020,1,36,2, , , , ,10,2, , , ,2, ,1, , , , ,99999997, ,99999997,3,4,1,3,4,5,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,99999997,2,3,3,99999997,3,1,3,3,2,2,3,4,99999997,2,3,2,99999997,3,99999997,99999997,2,99999997,99999997,3,2,99999997,1,3,4, , , , ,2,1,99999997,54,4,.286842673452494
299979560,5/6/2020,1,31,2, , ,9,3, , , , ,4, , ,2, , ,5,0, , ,2,2,99999997,99999997,2,99999997,99999997,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,3,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,7,3,3, , , , ,1,1,99999997,61,5,.954190482567523
299979572,5/6/2020,1,31,2, , ,4,2, , , , ,9, , ,3, , ,8,0, , ,1,2,4,1,2,6,5,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,1,2,4,99999997,99999997,4,99999997,2,2,4,99999997,99999997,2,99999997,2,3,99999997,2,4,99999997,99999997,99999997,99999997,99999997,99999997,2,3,2, , , , ,1,1,3,29,2,.365931760534194
299979606,5/6/2020,1,31,2, , ,5,2, , , , ,4, , ,2, , ,13,0, , ,2,1,4,1,2,1,1,8,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,99999997,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,99999997,3,4,3,4,99999997,2,5,3,3, , , , ,2,1,1,40,3,1.87621574379629
299979618,5/6/2020,1,36,2, , , , ,1,2, , , ,2, ,1, , , , ,99999997, ,5,2,4,1,3,6,6,8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,5,1,1,1,5,3,3,3,1,3,3,5,3,1,3,3,99999997,99999997,99999997,99999997,99999997,1,1,1,5,1,5, , , , ,2,1,6,56,5,.261166857757183
299979631,5/6/2020,1,36,1, , , , ,13,4, , , ,1, ,1, , , , ,9, ,1,2,4,5,1,4,99999997,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,2,4,2,99999997,99999997,3,99999997,2,2,1,4,2,3,1,1,1,1,1,99999997,99999997,5,5,1,99999997,2,8,2,4, , , , ,2,1,5,68,5,.886139746931238
299979642,5/6/2020,1,31,2, , ,12,5, , , , ,4, , ,2, , ,1,0, , ,5,2,4,1,3,99999997,3,8,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,2,99999997,3,5,99999997,99999997,99999997,99999997,99999997,99999997,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,3,1,1, , , , ,3,2,99999997,38,3,.716545691205212
299979714,5/6/2020,1,36,1, , , , ,11,1, , , ,3, ,2, , , , ,8, ,2,2,4,3,1,4,2,3,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,3,1,1,3,3,1,5,5,3,2,2,4,5,2,2,1,3,4,4,5,5,3,3,4,3,3,2,6,2,2, , , , ,2,1,4,25,2,1.18763990323501
299979739,5/6/2020,1,31,2, , ,16,6, , , , ,4, , ,2, , ,5,0, , ,5,2,4,2,3,4,1,7,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,4,2,3,4,3,3,3,3,4,4,4,2,3,4,3,3,4,4,2,2,3,3,3,5,3,3, , , , ,2,1,1,63,5,.918586307703011
299979744,5/6/2020,1,31,2, , ,15,6, , , , ,4, , ,2, , ,13,0, , ,5,3,4,1,3,8,6,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999997,2,99999997,99999997,3,3,99999997,3,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,3,3,3,2,2,3,99999997,99999997,99999997,99999997,99999997,3,3,3, , , , ,2,3,1,31,2,1.73387724456648
299979757,5/6/2020,1,31,2, , ,7,3, , , , ,5, , ,2, , ,13,0, , ,2,3,4,3,3,5,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,3,2,99999997,2,4,4,3,4,3,2,3,3,3,3,2,3,2,4,3,2,3,2,3,3,3,2,2,2,3,2, , , , ,2,1,5,30,2,1.80108189163281
299979762,5/6/2020,1,36,2, , , , ,14,4, , , ,4, ,2, , , , ,7, ,2,2,4,5,1,3,2,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,3,3,99999997,3,3,99999997,99999997,3,3,99999997,99999997,99999997,2,3,99999997,99999997,99999997,99999997,99999997,99999997,3,3,99999997,4,3,3, , , , ,1,1,2,67,5,.982043582030452
299979785,5/6/2020,1,31,2, , ,7,3, , , , ,5, , ,2, , ,9,0, , ,4,2,4,1,3,2,2,4,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2,1,2,4,4,3,3,3,4,3,4,3,3,3,4,2,4,3,2,3,2,3,2,3,3,99999997,1,3,2, , , , ,1,3,2,32,2,.640684517101759
299979915,5/6/2020,1,36,2, , , , ,6,4, , , ,4, ,2, , , , ,1, ,4,1,4,2,1,1,1,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,2,2,3,3,2,3,99999997,3,99999997,3,2,3,5,5,5,5,5,3,3,1,1,1,2,5,5, , , , ,1,1,99999997,37,3,.3092954074764
299979937,5/6/2020,1,31,1, , ,15,6, , , , ,3, , ,1, , ,1,0, , ,2,2,2,3,1,6,5,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,1,2,4,4,4,3,4,3,2,4,4,4,3,2,2,4,4,4,3,3,4,4,3,4,3,4,3,2, , , , ,3,5,5,45,4,.807647351708645
